Cust_id,Age,Annual_Income_Lacs,Twitter User,Number of Vehicles,Gender,Married,Daily hours of work,Affluent_Lifestyle,No of Dependents,Urban_residence,Social,Outstation_Travel_last_year
6811,19,8.9,1,5,0,1,9,1,7,1,1,3
2068,19,9.2,1,4,0,1,12,0,2,1,1,10
2760,19,9.2,1,1,0,1,13,0,2,1,1,6
1870,19,9.7,1,2,0,1,10,0,3,1,1,7
8114,19,9.8,1,3,0,1,14,1,6,1,1,1
4475,19,10.1,1,5,0,1,12,0,1,1,1,3
6618,19,10.6,1,4,0,1,10,1,7,1,1,4
2275,19,10.8,1,2,0,1,10,0,4,1,1,0
4706,19,11.3,1,5,0,1,12,0,5,1,1,5
10427,19,11.4,1,4,0,1,12,1,7,1,1,0
9644,19,11.4,1,3,0,1,15,1,3,1,1,2
4039,19,11.5,1,4,0,1,11,0,7,1,1,2
2344,19,11.9,1,3,0,1,11,0,6,1,1,10
1928,19,12.1,1,3,0,1,10,0,5,1,1,3
6466,19,12.1,1,5,0,1,12,1,5,1,1,7
8547,19,12.1,1,1,0,1,10,1,6,1,1,2
9356,19,12.5,1,3,0,1,9,1,2,1,1,2
5870,19,12.8,1,2,0,1,15,1,4,1,1,10
5264,19,12.8,1,5,0,1,11,0,2,1,1,8
10378,19,12.9,1,3,0,1,11,1,4,1,1,10
8020,19,13,1,3,0,1,14,1,3,1,1,7
6876,19,13.2,1,5,0,1,10,1,7,1,1,10
2776,19,13.6,1,1,0,1,15,0,1,1,1,1
2583,19,14,1,4,0,1,9,0,7,1,1,0
6714,19,15.1,1,3,0,1,10,1,7,1,1,3
7941,19,15.2,1,3,0,1,10,1,5,1,1,3
8514,19,15.4,1,2,0,1,12,1,1,1,1,10
9198,19,15.5,1,3,0,1,11,1,1,1,1,2
4219,19,16.1,1,3,0,1,13,0,4,1,1,3
1666,19,16.3,1,4,0,1,14,0,1,1,1,4
4110,19,16.3,1,4,0,1,12,0,7,1,1,2
1816,19,16.8,1,1,0,1,11,0,6,1,1,7
9072,19,16.9,1,1,0,1,10,1,1,1,1,7
9043,19,17,1,4,0,1,13,1,4,1,1,4
3268,19,17.5,1,4,0,1,14,0,1,1,1,10
9763,19,17.6,1,4,0,1,12,1,3,1,1,3
556,19,17.6,1,3,0,1,14,0,4,1,1,4
9812,19,17.6,1,5,0,1,12,1,3,1,1,6
6543,19,18.2,1,4,0,1,12,1,8,1,1,1
4057,19,18.6,1,5,0,1,12,0,8,1,1,3
8577,19,18.7,1,4,0,1,15,1,2,1,1,1
575,19,18.7,1,5,0,1,11,0,7,1,1,3
9066,19,19.1,1,5,0,1,11,1,2,1,1,9
635,19,19.4,1,1,0,1,12,0,3,1,1,4
6681,19,19.4,1,3,0,1,12,1,6,1,1,2
636,19,19.6,1,4,0,1,15,0,5,1,1,0
3018,19,19.8,1,1,0,1,11,0,7,1,1,8
2818,19,19.9,1,3,0,1,14,0,4,1,1,7
6343,19,20,1,4,0,1,11,1,5,1,1,3
9042,19,20.1,1,4,0,1,10,1,4,1,1,0
5300,19,20.1,1,1,0,1,12,0,3,1,1,3
2140,19,20.8,1,4,0,1,14,0,5,1,1,7
3620,19,20.9,1,2,0,1,15,0,2,1,1,2
2545,19,20.9,1,1,0,1,13,0,4,1,1,2
2862,19,21.1,1,5,0,1,13,0,6,1,1,9
6832,19,21.7,1,4,0,1,12,1,3,1,1,0
1836,19,22.3,1,3,0,1,12,0,8,1,1,10
2434,19,22.5,1,1,0,1,13,0,2,1,1,7
6237,19,22.6,1,4,0,1,10,1,3,1,1,3
2096,19,22.7,1,4,0,1,10,0,7,1,1,8
9397,19,23,1,2,0,1,12,1,5,1,1,0
3478,19,23.2,1,1,0,1,11,0,6,1,1,2
8160,19,23.2,1,5,0,1,12,1,5,1,1,8
3407,19,24.2,1,3,0,1,15,0,2,1,1,1
10231,19,24.2,1,1,0,1,14,1,8,1,1,0
10286,19,24.2,1,3,0,1,10,1,6,1,1,6
8732,19,24.7,1,2,0,1,11,1,1,1,1,5
8673,19,24.8,1,4,0,1,12,1,5,1,1,3
6976,19,25,1,3,0,1,12,1,8,1,1,10
6860,19,25.2,1,2,0,1,14,1,8,1,1,5
7584,19,25.7,1,3,0,1,12,1,2,1,1,1
412,19,25.7,1,4,0,1,12,0,7,1,1,2
3529,19,25.9,1,1,0,1,11,0,4,1,1,0
3889,19,25.9,1,3,0,1,9,0,4,1,1,4
1291,19,26.2,1,2,0,1,11,0,1,1,1,3
6812,19,26.3,1,2,0,1,15,1,3,1,1,1
5388,19,26.5,1,5,0,1,15,0,7,1,1,1
3611,19,26.7,1,5,0,1,13,0,6,1,1,2
6802,19,27.3,1,3,0,1,12,1,6,1,1,10
6170,19,27.3,1,4,0,1,10,1,8,1,1,9
7328,19,27.5,1,2,0,1,12,1,2,1,1,3
9436,19,27.6,1,4,0,1,10,1,5,1,1,3
1964,19,27.9,1,5,0,1,10,0,6,1,1,2
9370,19,28.2,1,1,0,1,13,1,1,1,1,0
6795,19,28.9,1,1,0,1,12,1,2,1,1,4
6826,19,29.2,1,2,0,1,9,1,8,1,1,6
4568,19,29.5,1,5,0,1,11,0,4,1,1,9
7412,20,0.1,1,2,0,1,12,1,6,1,1,4
6886,20,0.4,1,4,0,1,11,1,4,1,1,1
5838,20,0.4,1,3,0,1,15,1,1,1,1,5
5191,20,0.4,1,1,0,1,12,0,1,1,1,0
1746,20,0.4,1,1,0,1,14,0,2,1,1,6
462,20,1.3,1,2,0,1,9,0,8,1,1,5
4114,20,1.4,1,4,0,1,14,0,1,1,1,6
7236,20,1.5,1,1,0,1,11,1,2,1,1,2
6214,20,2,1,2,0,1,9,1,7,1,1,9
4686,20,2.4,1,2,0,1,9,0,7,1,1,1
5007,20,2.6,1,5,0,1,12,0,6,1,1,0
6220,20,2.7,1,4,0,1,10,1,2,1,1,0
5580,20,2.8,1,4,0,1,13,1,2,1,1,7
1580,20,3.5,1,3,0,1,11,0,7,1,1,8
3644,20,4.2,1,5,0,1,13,0,1,1,1,7
8965,20,4.2,1,2,0,1,12,1,6,1,1,1
1406,20,4.5,1,2,0,1,15,0,1,1,1,4
9254,20,4.6,1,4,0,1,14,1,2,1,1,0
2046,20,5.1,1,5,0,1,14,0,6,1,1,3
8192,20,5.4,1,3,0,1,13,1,4,1,1,6
8142,20,5.6,1,4,0,1,11,1,4,1,1,4
2069,20,5.7,1,2,0,1,13,0,4,1,1,1
9156,20,6,1,3,0,1,12,1,5,1,1,0
494,20,6,1,1,0,1,11,0,8,1,1,3
10189,20,6,1,3,0,1,11,1,4,1,1,1
5901,20,6.2,1,4,0,1,14,1,4,1,1,2
3950,20,6.3,1,5,0,1,10,0,8,1,1,4
8794,20,6.3,1,1,0,1,10,1,1,1,1,7
2795,20,6.7,1,3,0,1,12,0,2,1,1,3
4028,20,6.9,1,4,0,1,11,0,5,1,1,1
6048,20,7.1,1,4,0,1,14,1,6,1,1,3
3140,20,7.1,1,3,0,1,11,0,6,1,1,0
2603,20,7.1,1,5,0,1,11,0,7,1,1,2
3656,20,7.2,1,3,0,1,11,0,5,1,1,3
2744,20,7.2,1,2,0,1,15,0,1,1,1,0
780,20,7.4,1,1,0,1,9,0,4,1,1,0
10635,20,7.7,1,3,0,1,15,1,8,1,1,2
6056,20,7.9,1,2,0,1,9,1,6,1,1,4
9544,20,8,1,5,0,1,14,1,4,1,1,8
46,20,8,1,4,0,1,11,0,4,1,1,1
1751,20,8,1,4,0,1,15,0,5,1,1,0
5456,20,8.4,1,3,0,1,9,1,3,1,1,3
860,20,8.7,1,3,0,1,11,0,3,1,1,10
417,20,9,1,4,0,1,10,0,7,1,1,1
9856,20,9.3,1,4,0,1,14,1,5,1,1,4
7536,20,9.7,1,4,0,1,15,1,8,1,1,8
5351,20,10,1,2,0,1,12,0,3,1,1,1
10698,20,10.2,1,3,0,1,13,1,5,1,1,10
5692,20,10.2,1,3,0,1,11,1,3,1,1,2
5112,20,10.9,1,4,0,1,10,0,6,1,1,3
1108,20,10.9,1,4,0,1,14,0,2,1,1,0
1461,20,11,1,3,0,1,15,0,5,1,1,2
2120,20,11.1,1,3,0,1,15,0,4,1,1,1
7386,20,11.5,1,3,0,1,12,1,7,1,1,6
2906,20,11.8,1,2,0,1,12,0,2,1,1,9
6312,20,11.9,1,1,0,1,12,1,6,1,1,5
920,20,12.1,1,2,0,1,12,0,3,1,1,6
468,20,12.7,1,2,0,1,11,0,6,1,1,1
7124,20,12.9,1,1,0,1,12,1,1,1,1,0
9771,20,13.1,1,5,0,1,9,1,4,1,1,1
8405,20,13.4,1,5,0,1,10,1,4,1,1,2
1975,20,13.4,1,4,0,1,13,0,7,1,1,3
416,20,14,1,2,0,1,15,0,4,1,1,4
7764,20,14.5,1,5,0,1,14,1,7,1,1,3
1161,20,14.6,1,2,0,1,15,0,3,1,1,4
3998,20,14.9,1,4,0,1,9,0,5,1,1,4
4393,20,15,1,3,0,1,10,0,4,1,1,3
10153,20,15.2,1,1,0,1,10,1,2,1,1,0
10370,20,15.3,1,4,0,1,11,1,6,1,1,0
4065,20,15.4,1,5,0,1,15,0,2,1,1,3
9105,20,15.6,1,4,0,1,12,1,3,1,1,1
6349,20,15.8,1,4,0,1,14,1,6,1,1,4
4136,20,15.8,1,1,0,1,15,0,1,1,1,8
4826,20,15.9,1,1,0,1,10,0,2,1,1,2
6907,20,16,1,1,0,1,14,1,8,1,1,2
8988,20,16.3,1,2,0,1,13,1,2,1,1,9
5278,20,16.4,1,5,0,1,15,0,1,1,1,3
8365,20,16.4,1,5,0,1,10,1,1,1,1,2
7791,20,17,1,2,0,1,14,1,8,1,1,1
5954,20,17,1,4,0,1,9,1,5,1,1,9
4298,20,17.5,1,3,0,1,10,0,2,1,1,3
9894,20,17.6,1,4,0,1,14,1,1,1,1,6
49,20,18,1,2,0,1,10,0,3,1,1,3
7006,20,18.1,1,1,0,1,12,1,8,1,1,5
3308,20,18.7,1,5,0,1,10,0,7,1,1,10
9606,20,18.8,1,5,0,1,12,1,6,1,1,3
3166,20,18.9,1,3,0,1,9,0,1,1,1,3
5209,20,19.2,1,3,0,1,11,0,1,1,1,4
6636,20,19.2,1,4,0,1,9,1,7,1,1,3
7620,20,19.3,1,3,0,1,13,1,1,1,1,9
7183,20,19.6,1,1,0,1,12,1,5,1,1,1
6965,20,19.6,1,1,0,1,14,1,7,1,1,4
1917,20,19.8,1,1,0,1,15,0,5,1,1,2
5226,20,20.1,1,1,0,1,11,0,5,1,1,4
3784,20,20.2,1,4,0,1,10,0,4,1,1,5
7420,20,20.6,1,5,0,1,15,1,8,1,1,3
5428,20,20.6,1,2,0,1,13,1,7,1,1,2
6404,20,21.3,1,2,0,1,14,1,2,1,1,8
5262,20,21.5,1,4,0,1,9,0,6,1,1,0
2051,20,21.8,1,1,0,1,9,0,8,1,1,3
5041,20,22,1,1,0,1,15,0,8,1,1,4
7172,20,22.8,1,1,0,1,12,1,4,1,1,10
3486,20,23.7,1,4,0,1,12,0,5,1,1,2
6499,20,23.7,1,1,0,1,9,1,7,1,1,3
2415,20,24.1,1,5,0,1,10,0,1,1,1,0
10298,20,24.2,1,5,0,1,11,1,1,1,1,10
8079,20,24.4,1,2,0,1,12,1,4,1,1,4
7126,20,24.6,1,4,0,1,12,1,5,1,1,9
601,20,24.7,1,2,0,1,12,0,1,1,1,4
6628,20,24.8,1,4,0,1,9,1,7,1,1,3
1101,20,25.1,1,4,0,1,15,0,7,1,1,1
3367,20,25.7,1,1,0,1,12,0,1,1,1,0
7474,20,25.7,1,5,0,1,14,1,5,1,1,1
5426,20,25.8,1,3,0,1,13,1,2,1,1,2
3576,20,26.2,1,4,0,1,15,0,4,1,1,9
10414,20,26.3,1,5,0,1,12,1,1,1,1,0
7649,20,26.5,1,5,0,1,11,1,2,1,1,3
9374,20,26.7,1,2,0,1,13,1,8,1,1,10
6544,20,27.2,1,2,0,1,15,1,5,1,1,7
6656,20,27.5,1,3,0,1,12,1,1,1,1,0
5516,20,27.5,1,3,0,1,15,1,3,1,1,4
5554,20,27.6,1,5,0,1,9,1,4,1,1,7
6658,20,27.6,1,2,0,1,10,1,3,1,1,6
1578,20,27.8,1,3,0,1,10,0,3,1,1,4
6956,20,27.9,1,5,0,1,12,1,2,1,1,8
8668,20,28.6,1,4,0,1,11,1,4,1,1,7
3724,20,28.7,1,1,0,1,12,0,4,1,1,4
6057,20,28.7,1,5,0,1,15,1,4,1,1,0
9011,20,28.8,1,4,0,1,9,1,2,1,1,4
351,20,28.9,1,1,0,1,11,0,7,1,1,3
10436,20,29,1,2,0,1,12,1,3,1,1,8
2094,20,29,1,2,0,1,12,0,8,1,1,7
9358,20,29.4,1,3,0,1,12,1,5,1,1,1
6144,20,29.6,1,3,0,1,11,1,3,1,1,8
5856,21,0.3,1,1,0,1,13,1,1,1,1,5
8044,21,1.5,1,4,0,1,11,1,8,1,1,0
716,21,1.5,1,2,0,1,11,0,4,1,1,9
1378,21,1.7,1,2,0,1,12,0,6,1,1,4
6234,21,2.7,1,5,0,1,10,1,3,1,1,7
9758,21,2.8,1,3,0,1,12,1,5,1,1,5
524,21,2.9,1,3,0,1,15,0,3,1,1,8
7733,21,3,1,3,0,1,15,1,4,1,1,2
1010,21,3.8,1,1,0,1,10,0,7,1,1,4
10820,21,4,1,3,0,1,15,1,1,1,1,8
3336,21,4.2,1,5,0,1,9,0,4,1,1,2
3294,21,4.7,1,2,0,1,15,0,6,1,1,3
4451,21,5.8,1,1,0,1,11,0,6,1,1,2
8370,21,6,1,5,0,1,15,1,5,1,1,3
8467,21,6.1,1,5,0,1,10,1,4,1,1,3
8553,21,6.5,1,4,0,1,10,1,5,1,1,1
3642,21,6.8,1,1,0,1,9,0,3,1,1,3
1604,21,6.9,1,5,0,1,15,0,4,1,1,3
7549,21,7.1,1,4,0,1,11,1,3,1,1,1
2312,21,7.7,1,1,0,1,10,0,2,1,1,6
1418,21,8.1,1,5,0,1,9,0,6,1,1,1
3354,21,8.4,1,1,0,1,14,0,7,1,1,10
3862,21,8.4,1,5,0,1,9,0,4,1,1,5
4989,21,8.9,1,1,0,1,10,0,7,1,1,1
2426,21,8.9,1,5,0,1,13,0,8,1,1,9
10198,21,9,1,3,0,1,13,1,5,1,1,4
4581,21,9.5,1,1,0,1,15,0,1,1,1,2
1877,21,9.7,1,4,0,1,12,0,4,1,1,4
221,21,9.7,1,5,0,1,11,0,6,1,1,4
582,21,9.9,1,3,0,1,15,0,7,1,1,5
10040,21,10,1,4,0,1,13,1,3,1,1,4
764,21,10.3,1,4,0,1,15,0,8,1,1,5
3546,21,10.4,1,2,0,1,15,0,5,1,1,7
4402,21,11.1,1,2,0,1,14,0,1,1,1,7
2916,21,11.5,1,3,0,1,11,0,8,1,1,8
63,21,11.7,1,1,0,1,14,0,7,1,1,1
5636,21,11.8,1,5,0,1,13,1,2,1,1,6
6453,21,12,1,4,0,1,13,1,4,1,1,3
1058,21,12,1,5,0,1,12,0,1,1,1,10
630,21,12.4,1,2,0,1,10,0,8,1,1,5
3852,21,12.8,1,2,0,1,11,0,8,1,1,7
10480,21,13.1,1,4,0,1,14,1,5,1,1,0
6261,21,13.2,1,1,0,1,12,1,6,1,1,1
3315,21,13.2,1,4,0,1,11,0,4,1,1,3
903,21,13.2,1,5,0,1,14,0,5,1,1,0
10848,21,13.2,1,5,0,1,13,1,8,1,1,1
3234,21,13.2,1,3,0,1,11,0,5,1,1,7
6019,21,13.4,1,2,0,1,12,1,3,1,1,4
9852,21,14.1,1,2,0,1,10,1,1,1,1,1
3859,21,14.1,1,5,0,1,15,0,7,1,1,2
10529,21,14.2,1,2,0,1,12,1,2,1,1,0
6244,21,14.3,1,5,0,1,9,1,7,1,1,8
10464,21,14.6,1,2,0,1,9,1,8,1,1,0
5025,21,14.9,1,5,0,1,9,0,2,1,1,1
3960,21,15,1,5,0,1,10,0,8,1,1,1
5948,21,15,1,1,0,1,13,1,3,1,1,5
1938,21,15.4,1,4,0,1,12,0,3,1,1,0
6897,21,16.1,1,5,0,1,9,1,5,1,1,1
3266,21,16.2,1,5,0,1,13,0,3,1,1,3
881,21,16.2,1,1,0,1,11,0,4,1,1,3
3982,21,16.4,1,3,0,1,14,0,5,1,1,3
9888,21,16.9,1,3,0,1,13,1,1,1,1,4
9984,21,18,1,3,0,1,14,1,3,1,1,3
1278,21,18,1,2,0,1,10,0,1,1,1,9
7493,21,18.1,1,5,0,1,10,1,7,1,1,4
4721,21,18.6,1,5,0,1,12,0,4,1,1,1
10428,21,18.8,1,2,0,1,10,1,7,1,1,6
1556,21,19.8,1,2,0,1,14,0,8,1,1,3
948,21,20.5,1,2,0,1,12,0,8,1,1,10
8406,21,20.7,1,2,0,1,12,1,6,1,1,10
3715,21,20.8,1,1,0,1,14,0,3,1,1,3
5478,21,21.1,1,5,0,1,12,1,8,1,1,1
3100,21,21.2,1,1,0,1,12,0,3,1,1,6
2032,21,21.7,1,2,0,1,15,0,5,1,1,1
10358,21,22,1,3,0,1,13,1,8,1,1,0
414,21,22.2,1,5,0,1,12,0,2,1,1,6
7125,21,22.2,1,5,0,1,12,1,6,1,1,0
7319,21,22.3,1,3,0,1,10,1,6,1,1,0
4009,21,22.7,1,4,0,1,9,0,3,1,1,1
9678,21,22.8,1,5,0,1,15,1,4,1,1,9
10743,21,23.4,1,3,0,1,14,1,1,1,1,4
9886,21,23.4,1,2,0,1,14,1,3,1,1,10
6566,21,23.6,1,5,0,1,9,1,4,1,1,7
2658,21,23.7,1,3,0,1,13,0,2,1,1,5
10420,21,24,1,3,0,1,11,1,1,1,1,2
1546,21,24.1,1,5,0,1,10,0,4,1,1,5
1525,21,24.2,1,1,0,1,12,0,4,1,1,3
3264,21,24.5,1,1,0,1,15,0,1,1,1,10
3845,21,24.8,1,5,0,1,9,0,1,1,1,2
4462,21,24.9,1,4,0,1,14,0,6,1,1,2
10226,21,24.9,1,4,0,1,10,1,4,1,1,8
6760,21,25.7,1,3,0,1,9,1,7,1,1,9
8400,21,25.8,1,3,0,1,12,1,2,1,1,4
4164,21,26,1,1,0,1,9,0,1,1,1,6
10641,21,26.2,1,2,0,1,14,1,6,1,1,1
8733,21,26.6,1,4,0,1,11,1,7,1,1,3
6274,21,26.7,1,2,0,1,11,1,8,1,1,2
6556,21,26.8,1,4,0,1,12,1,6,1,1,2
8776,21,27,1,1,0,1,14,1,3,1,1,2
1639,21,27.2,1,2,0,1,14,0,3,1,1,1
8088,21,27.3,1,2,0,1,12,1,2,1,1,6
968,21,27.5,1,1,0,1,13,0,7,1,1,9
3365,21,27.7,1,3,0,1,14,0,5,1,1,4
9562,21,28.7,1,2,0,1,12,1,5,1,1,4
7228,21,28.8,1,5,0,1,14,1,1,1,1,3
2396,21,29.2,1,2,0,1,12,0,1,1,1,4
9988,21,29.2,1,1,0,1,12,1,6,1,1,5
4852,21,29.8,1,1,0,1,14,0,5,1,1,9
1949,21,29.8,1,5,0,1,13,0,3,1,1,2
2330,21,30,1,3,0,1,9,0,3,1,1,6
9857,22,0.2,1,5,0,1,15,1,8,1,1,1
6708,22,0.9,1,5,0,1,10,1,2,1,1,5
2778,22,1,1,4,0,1,15,0,5,1,1,7
35,22,1.3,1,1,0,1,12,0,8,1,1,0
2811,22,1.5,1,2,0,1,12,0,5,1,1,2
10258,22,1.9,1,2,0,1,14,1,8,1,1,4
10061,22,2.8,1,3,0,1,12,1,8,1,1,1
8361,22,3.3,1,4,0,1,14,1,2,1,1,4
1649,22,3.7,1,5,0,1,12,0,3,1,1,0
1972,22,3.7,1,2,0,1,12,0,7,1,1,4
9884,22,3.9,1,5,0,1,11,1,6,1,1,1
2715,22,4,1,2,0,1,12,0,7,1,1,1
7312,22,4.4,1,4,0,1,12,1,6,1,1,10
9635,22,4.7,1,4,0,1,12,1,4,1,1,1
7634,22,4.7,1,2,0,1,15,1,6,1,1,2
6722,22,4.7,1,4,0,1,12,1,5,1,1,7
2021,22,4.9,1,3,0,1,14,0,2,1,1,3
9031,22,4.9,1,3,0,1,10,1,4,1,1,0
8235,22,5.1,1,3,0,1,13,1,2,1,1,2
8340,22,5.4,1,5,0,1,11,1,6,1,1,2
4649,22,5.4,1,1,0,1,12,0,8,1,1,3
752,22,5.4,1,2,0,1,15,0,7,1,1,2
8666,22,5.4,1,5,0,1,14,1,7,1,1,6
3089,22,6.4,1,5,0,1,13,0,3,1,1,1
1153,22,7.2,1,4,0,1,12,0,3,1,1,0
6408,22,7.6,1,3,0,1,9,1,8,1,1,8
4342,22,7.7,1,2,0,1,12,0,5,1,1,3
6006,22,8.6,1,1,0,1,15,1,5,1,1,6
10408,22,8.7,1,2,0,1,11,1,5,1,1,9
6818,22,8.7,1,5,0,1,9,1,5,1,1,2
6366,22,8.8,1,2,0,1,12,1,2,1,1,8
5439,22,8.8,1,1,0,1,10,1,3,1,1,1
6323,22,9.7,1,3,0,1,12,1,1,1,1,0
3372,22,10.1,1,5,0,1,12,0,5,1,1,0
5620,22,10.5,1,5,0,1,12,1,4,1,1,3
4029,22,10.6,1,5,0,1,14,0,4,1,1,1
8716,22,10.9,1,4,0,1,12,1,3,1,1,2
1315,22,10.9,1,2,0,1,14,0,2,1,1,0
6428,22,10.9,1,1,0,1,12,1,2,1,1,7
1392,22,11.1,1,2,0,1,15,0,1,1,1,5
66,22,11.6,1,5,0,1,15,0,6,1,1,9
2104,22,11.7,1,3,0,1,14,0,4,1,1,1
3430,22,12,1,4,0,1,12,0,8,1,1,7
8039,22,12.3,1,5,0,1,12,1,1,1,1,1
10481,22,12.7,1,5,0,1,10,1,5,1,1,1
8670,22,13,1,2,0,1,14,1,5,1,1,1
4312,22,13.7,1,2,0,1,11,0,2,1,1,6
680,22,13.9,1,3,0,1,11,0,4,1,1,6
294,22,14.1,1,3,0,1,9,0,2,1,1,0
4303,22,14.4,1,1,0,1,11,0,4,1,1,4
6979,22,14.5,1,1,0,1,10,1,3,1,1,0
2472,22,15.3,1,2,0,1,13,0,4,1,1,5
1009,22,15.4,1,5,0,1,12,0,5,1,1,0
9616,22,15.5,1,3,0,1,11,1,8,1,1,7
7194,22,15.9,1,4,0,1,15,1,3,1,1,6
5364,22,15.9,1,5,0,1,12,0,7,1,1,2
7890,22,16.6,1,5,0,1,11,1,6,1,1,10
8720,22,16.8,1,5,0,1,15,1,1,1,1,1
9188,22,16.8,1,5,0,1,12,1,2,1,1,9
4060,22,17.2,1,1,0,1,9,0,3,1,1,4
3709,22,17.3,1,2,0,1,10,0,6,1,1,0
6840,22,18,1,5,0,1,12,1,1,1,1,0
5732,22,18.3,1,3,0,1,10,1,3,1,1,1
375,22,18.5,1,2,0,1,15,0,1,1,1,2
6384,22,18.7,1,2,0,1,14,1,6,1,1,9
4685,22,18.7,1,5,0,1,14,0,3,1,1,4
7692,22,18.9,1,5,0,1,14,1,1,1,1,6
5524,22,19.9,1,5,0,1,13,1,5,1,1,3
8680,22,20.1,1,4,0,1,14,1,3,1,1,10
5709,22,20.7,1,3,0,1,12,1,4,1,1,1
5462,22,21.2,1,5,0,1,11,1,4,1,1,1
5824,22,21.6,1,2,0,1,14,1,8,1,1,7
6344,22,21.6,1,2,0,1,14,1,2,1,1,5
2997,22,22.1,1,2,0,1,13,0,7,1,1,0
2455,22,22.3,1,5,0,1,14,0,7,1,1,0
4378,22,22.3,1,5,0,1,10,0,5,1,1,10
2616,22,22.4,1,2,0,1,15,0,3,1,1,4
5064,22,23.5,1,3,0,1,15,0,4,1,1,5
8443,22,23.5,1,3,0,1,14,1,5,1,1,0
4120,22,23.6,1,5,0,1,9,0,3,1,1,10
1948,22,23.6,1,3,0,1,15,0,1,1,1,7
5138,22,24,1,4,0,1,15,0,2,1,1,2
504,22,24.7,1,1,0,1,12,0,6,1,1,5
9611,22,24.9,1,4,0,1,11,1,1,1,1,1
7750,22,25,1,1,0,1,10,1,2,1,1,5
9008,22,25.5,1,5,0,1,9,1,8,1,1,6
3145,22,25.6,1,5,0,1,12,0,4,1,1,0
6548,22,26.2,1,3,0,1,15,1,6,1,1,6
10045,22,26.7,1,4,0,1,10,1,6,1,1,4
2270,22,27.1,1,1,0,1,11,0,8,1,1,7
3587,22,27.6,1,5,0,1,15,0,8,1,1,0
8084,22,27.6,1,4,0,1,12,1,1,1,1,8
5135,22,28.2,1,5,0,1,11,0,2,1,1,4
1308,22,28.8,1,4,0,1,10,0,5,1,1,10
3174,22,29,1,3,0,1,12,0,3,1,1,8
10815,22,29.5,1,4,0,1,12,1,7,1,1,0
8402,23,0.3,1,1,0,1,13,1,5,1,1,8
6239,23,0.5,1,4,0,1,13,1,1,1,1,1
4947,23,0.8,1,1,0,1,9,0,6,1,1,4
110,23,1.2,1,1,0,1,10,0,3,1,1,0
6586,23,1.3,1,5,0,1,14,1,7,1,1,0
1514,23,2.1,1,4,0,1,13,0,1,1,1,3
5469,23,2.5,1,5,0,1,15,1,5,1,1,3
5711,23,2.8,1,2,0,1,15,1,1,1,1,2
1684,23,3.1,1,1,0,1,9,0,7,1,1,3
6254,23,3.4,1,1,0,1,14,1,2,1,1,0
8110,23,3.5,1,2,0,1,12,1,6,1,1,10
517,23,3.6,1,4,0,1,12,0,7,1,1,2
1182,23,3.8,1,1,0,1,11,0,2,1,1,2
10554,23,4,1,5,0,1,15,1,5,1,1,7
5953,23,4.5,1,2,0,1,12,1,2,1,1,0
2913,23,4.7,1,5,0,1,13,0,8,1,1,3
9633,23,5,1,3,0,1,12,1,4,1,1,0
883,23,5.1,1,4,0,1,15,0,7,1,1,1
10292,23,5.2,1,5,0,1,15,1,1,1,1,8
4976,23,5.5,1,2,0,1,12,0,8,1,1,0
8132,23,5.8,1,5,0,1,12,1,4,1,1,6
939,23,6,1,1,0,1,13,0,5,1,1,3
2948,23,6.3,1,1,0,1,14,0,5,1,1,0
6742,23,6.4,1,3,0,1,14,1,4,1,1,0
9283,23,6.5,1,3,0,1,10,1,5,1,1,2
2822,23,6.5,1,3,0,1,10,0,4,1,1,9
9012,23,6.8,1,2,0,1,12,1,3,1,1,5
2633,23,7,1,2,0,1,14,0,8,1,1,0
6351,23,7,1,1,0,1,10,1,2,1,1,2
3042,23,7.3,1,4,0,1,10,0,6,1,1,7
5432,23,7.5,1,4,0,1,13,1,6,1,1,4
2334,23,8.4,1,2,0,1,13,0,4,1,1,8
1784,23,8.5,1,2,0,1,15,0,3,1,1,2
380,23,9,1,1,0,1,12,0,4,1,1,6
3831,23,9.1,1,5,0,1,11,0,3,1,1,3
2655,23,9.1,1,4,0,1,10,0,2,1,1,4
8204,23,9.3,1,5,0,1,11,1,2,1,1,7
1200,23,9.7,1,4,0,1,9,0,6,1,1,8
3114,23,9.8,1,1,0,1,9,0,7,1,1,4
3720,23,9.8,1,3,0,1,15,0,7,1,1,6
5228,23,10,1,3,0,1,13,0,4,1,1,1
4894,23,10.5,1,4,0,1,10,0,7,1,1,10
1488,23,10.7,1,4,0,1,9,0,1,1,1,9
9126,23,11.4,1,1,0,1,14,1,8,1,1,2
8188,23,11.7,1,2,0,1,12,1,2,1,1,9
2589,23,11.8,1,2,0,1,14,0,7,1,1,4
9366,23,11.8,1,2,0,1,12,1,8,1,1,2
4646,23,11.9,1,5,0,1,11,0,1,1,1,2
4116,23,12,1,3,0,1,12,0,7,1,1,0
2984,23,12.5,1,5,0,1,9,0,7,1,1,7
6054,23,13.2,1,4,0,1,15,1,3,1,1,5
1967,23,13.3,1,5,0,1,9,0,7,1,1,4
1791,23,13.6,1,1,0,1,15,0,1,1,1,4
800,23,13.7,1,1,0,1,15,0,2,1,1,8
946,23,13.8,1,2,0,1,11,0,6,1,1,4
8244,23,13.9,1,4,0,1,14,1,7,1,1,6
5904,23,13.9,1,5,0,1,14,1,5,1,1,3
