"","Cust_id","Age","Annual_Income_Lacs","Twitter User","Number of Vehicles","Gender","Married","Daily hours of work","Affluent_Lifestyle","No of Dependents","Urban_residence","Social","Outstation_Travel_last_year"
"435",1134,18,26.1,1,5,0,1,14,0,8,1,1,1
"436",4737,18,26.1,1,5,0,1,12,0,8,1,1,4
"437",1380,18,26.7,1,5,0,1,10,0,8,1,1,7
"438",8930,18,27.3,1,4,0,1,9,1,4,1,1,2
"439",7927,18,27.3,1,2,0,1,15,1,1,1,1,3
"440",7080,18,27.7,1,2,0,1,11,1,5,1,1,7
"441",5665,18,28,1,3,0,1,15,1,8,1,1,2
"442",7972,18,28.2,1,3,0,1,14,1,7,1,1,5
"443",9007,18,28.3,1,2,0,1,14,1,4,1,1,1
"444",1346,18,28.6,1,5,0,1,12,0,7,1,1,0
"445",8695,18,29.7,1,4,0,1,14,1,6,1,1,2
"446",9536,18,29.9,1,1,0,1,9,1,7,1,1,1
"447",3866,19,0.2,1,3,0,1,12,0,1,1,1,0
"448",9480,19,0.3,1,3,0,1,9,1,5,1,1,7
"449",4482,19,0.7,1,3,0,1,14,0,7,1,1,4
"450",2002,19,0.7,1,2,0,1,9,0,8,1,1,8
"451",1824,19,0.9,1,4,0,1,15,0,5,1,1,7
"452",878,19,1.1,1,1,0,1,9,0,8,1,1,5
"453",5258,19,1.5,1,3,0,1,12,0,5,1,1,0
"454",10689,19,1.6,1,1,0,1,9,1,6,1,1,4
"455",4718,19,1.9,1,4,0,1,15,0,4,1,1,1
"456",10623,19,1.9,1,4,0,1,12,1,7,1,1,1
"457",3498,19,1.9,1,3,0,1,12,0,6,1,1,4
"458",8609,19,2,1,1,0,1,14,1,7,1,1,0
"459",7486,19,2.6,1,1,0,1,9,1,3,1,1,4
"460",2518,19,2.7,1,2,0,1,14,0,4,1,1,10
"461",438,19,3.4,1,5,0,1,15,0,2,1,1,3
"462",7351,19,3.7,1,1,0,1,12,1,3,1,1,3
"463",4658,19,3.7,1,5,0,1,11,0,7,1,1,9
"464",338,19,3.9,1,2,0,1,11,0,2,1,1,6
"465",10421,19,4.4,1,5,0,1,12,1,2,1,1,2
"466",7192,19,5.1,1,5,0,1,10,1,3,1,1,7
"467",7480,19,5.8,1,4,0,1,13,1,7,1,1,9
"468",928,19,5.9,1,3,0,1,13,0,1,1,1,7
"469",7958,19,5.9,1,5,0,1,15,1,5,1,1,0
"470",9817,19,5.9,1,5,0,1,12,1,1,1,1,4
"471",5553,19,6.1,1,4,0,1,9,1,4,1,1,0
"472",5558,19,6.2,1,5,0,1,11,1,1,1,1,9
"473",7218,19,6.9,1,4,0,1,13,1,4,1,1,10
"474",9826,19,7.6,1,1,0,1,9,1,2,1,1,2
"475",3907,19,7.6,1,4,0,1,11,0,3,1,1,2
"476",4159,19,7.6,1,5,0,1,15,0,4,1,1,2
"477",3690,19,8,1,1,0,1,9,0,1,1,1,2
"478",5486,19,8.7,1,5,0,1,13,1,1,1,1,7
"479",1390,19,8.7,1,5,0,1,13,0,4,1,1,2
"480",7987,19,8.9,1,4,0,1,15,1,3,1,1,0
"481",6811,19,8.9,1,5,0,1,9,1,7,1,1,3
"482",2068,19,9.2,1,4,0,1,12,0,2,1,1,10
"483",2760,19,9.2,1,1,0,1,13,0,2,1,1,6
"484",1870,19,9.7,1,2,0,1,10,0,3,1,1,7
"485",8114,19,9.8,1,3,0,1,14,1,6,1,1,1
"486",4475,19,10.1,1,5,0,1,12,0,1,1,1,3
"487",6618,19,10.6,1,4,0,1,10,1,7,1,1,4
"488",2275,19,10.8,1,2,0,1,10,0,4,1,1,0
"489",4706,19,11.3,1,5,0,1,12,0,5,1,1,5
"490",10427,19,11.4,1,4,0,1,12,1,7,1,1,0
"491",9644,19,11.4,1,3,0,1,15,1,3,1,1,2
"492",4039,19,11.5,1,4,0,1,11,0,7,1,1,2
"493",2344,19,11.9,1,3,0,1,11,0,6,1,1,10
"494",1928,19,12.1,1,3,0,1,10,0,5,1,1,3
"495",6466,19,12.1,1,5,0,1,12,1,5,1,1,7
"496",8547,19,12.1,1,1,0,1,10,1,6,1,1,2
"497",9356,19,12.5,1,3,0,1,9,1,2,1,1,2
"498",5870,19,12.8,1,2,0,1,15,1,4,1,1,10
"499",5264,19,12.8,1,5,0,1,11,0,2,1,1,8
"500",10378,19,12.9,1,3,0,1,11,1,4,1,1,10
"501",8020,19,13,1,3,0,1,14,1,3,1,1,7
"502",6876,19,13.2,1,5,0,1,10,1,7,1,1,10
"503",2776,19,13.6,1,1,0,1,15,0,1,1,1,1
"504",2583,19,14,1,4,0,1,9,0,7,1,1,0
"505",6714,19,15.1,1,3,0,1,10,1,7,1,1,3
"506",7941,19,15.2,1,3,0,1,10,1,5,1,1,3
"507",8514,19,15.4,1,2,0,1,12,1,1,1,1,10
"508",9198,19,15.5,1,3,0,1,11,1,1,1,1,2
"509",4219,19,16.1,1,3,0,1,13,0,4,1,1,3
"510",1666,19,16.3,1,4,0,1,14,0,1,1,1,4
"511",4110,19,16.3,1,4,0,1,12,0,7,1,1,2
"512",1816,19,16.8,1,1,0,1,11,0,6,1,1,7
"513",9072,19,16.9,1,1,0,1,10,1,1,1,1,7
"514",9043,19,17,1,4,0,1,13,1,4,1,1,4
"515",3268,19,17.5,1,4,0,1,14,0,1,1,1,10
"516",9763,19,17.6,1,4,0,1,12,1,3,1,1,3
"517",556,19,17.6,1,3,0,1,14,0,4,1,1,4
"518",9812,19,17.6,1,5,0,1,12,1,3,1,1,6
"519",6543,19,18.2,1,4,0,1,12,1,8,1,1,1
"520",4057,19,18.6,1,5,0,1,12,0,8,1,1,3
"521",8577,19,18.7,1,4,0,1,15,1,2,1,1,1
"522",575,19,18.7,1,5,0,1,11,0,7,1,1,3
"523",9066,19,19.1,1,5,0,1,11,1,2,1,1,9
"524",635,19,19.4,1,1,0,1,12,0,3,1,1,4
"525",6681,19,19.4,1,3,0,1,12,1,6,1,1,2
"526",636,19,19.6,1,4,0,1,15,0,5,1,1,0
"527",3018,19,19.8,1,1,0,1,11,0,7,1,1,8
"528",2818,19,19.9,1,3,0,1,14,0,4,1,1,7
"529",6343,19,20,1,4,0,1,11,1,5,1,1,3
"530",9042,19,20.1,1,4,0,1,10,1,4,1,1,0
"531",5300,19,20.1,1,1,0,1,12,0,3,1,1,3
"532",2140,19,20.8,1,4,0,1,14,0,5,1,1,7
"533",3620,19,20.9,1,2,0,1,15,0,2,1,1,2
"534",2545,19,20.9,1,1,0,1,13,0,4,1,1,2
"535",2862,19,21.1,1,5,0,1,13,0,6,1,1,9
"536",6832,19,21.7,1,4,0,1,12,1,3,1,1,0
"537",1836,19,22.3,1,3,0,1,12,0,8,1,1,10
"538",2434,19,22.5,1,1,0,1,13,0,2,1,1,7
"539",6237,19,22.6,1,4,0,1,10,1,3,1,1,3
"540",2096,19,22.7,1,4,0,1,10,0,7,1,1,8
"541",9397,19,23,1,2,0,1,12,1,5,1,1,0
"542",3478,19,23.2,1,1,0,1,11,0,6,1,1,2
"543",8160,19,23.2,1,5,0,1,12,1,5,1,1,8
"544",3407,19,24.2,1,3,0,1,15,0,2,1,1,1
"545",10231,19,24.2,1,1,0,1,14,1,8,1,1,0
"546",10286,19,24.2,1,3,0,1,10,1,6,1,1,6
"547",8732,19,24.7,1,2,0,1,11,1,1,1,1,5
"548",8673,19,24.8,1,4,0,1,12,1,5,1,1,3
"549",6976,19,25,1,3,0,1,12,1,8,1,1,10
"550",6860,19,25.2,1,2,0,1,14,1,8,1,1,5
"551",7584,19,25.7,1,3,0,1,12,1,2,1,1,1
"552",412,19,25.7,1,4,0,1,12,0,7,1,1,2
"553",3529,19,25.9,1,1,0,1,11,0,4,1,1,0
"554",3889,19,25.9,1,3,0,1,9,0,4,1,1,4
"555",1291,19,26.2,1,2,0,1,11,0,1,1,1,3
"556",6812,19,26.3,1,2,0,1,15,1,3,1,1,1
"557",5388,19,26.5,1,5,0,1,15,0,7,1,1,1
"558",3611,19,26.7,1,5,0,1,13,0,6,1,1,2
"559",6802,19,27.3,1,3,0,1,12,1,6,1,1,10
"560",6170,19,27.3,1,4,0,1,10,1,8,1,1,9
"561",7328,19,27.5,1,2,0,1,12,1,2,1,1,3
"562",9436,19,27.6,1,4,0,1,10,1,5,1,1,3
"563",1964,19,27.9,1,5,0,1,10,0,6,1,1,2
"564",9370,19,28.2,1,1,0,1,13,1,1,1,1,0
"565",6795,19,28.9,1,1,0,1,12,1,2,1,1,4
"566",6826,19,29.2,1,2,0,1,9,1,8,1,1,6
"567",4568,19,29.5,1,5,0,1,11,0,4,1,1,9
"568",7412,20,0.1,1,2,0,1,12,1,6,1,1,4
"569",6886,20,0.4,1,4,0,1,11,1,4,1,1,1
"570",5838,20,0.4,1,3,0,1,15,1,1,1,1,5
"571",5191,20,0.4,1,1,0,1,12,0,1,1,1,0
"572",1746,20,0.4,1,1,0,1,14,0,2,1,1,6
"573",462,20,1.3,1,2,0,1,9,0,8,1,1,5
"574",4114,20,1.4,1,4,0,1,14,0,1,1,1,6
"575",7236,20,1.5,1,1,0,1,11,1,2,1,1,2
"576",6214,20,2,1,2,0,1,9,1,7,1,1,9
"577",4686,20,2.4,1,2,0,1,9,0,7,1,1,1
"578",5007,20,2.6,1,5,0,1,12,0,6,1,1,0
"579",6220,20,2.7,1,4,0,1,10,1,2,1,1,0
"580",5580,20,2.8,1,4,0,1,13,1,2,1,1,7
"581",1580,20,3.5,1,3,0,1,11,0,7,1,1,8
"582",3644,20,4.2,1,5,0,1,13,0,1,1,1,7
"583",8965,20,4.2,1,2,0,1,12,1,6,1,1,1
"584",1406,20,4.5,1,2,0,1,15,0,1,1,1,4
"585",9254,20,4.6,1,4,0,1,14,1,2,1,1,0
"586",2046,20,5.1,1,5,0,1,14,0,6,1,1,3
"587",8192,20,5.4,1,3,0,1,13,1,4,1,1,6
"588",8142,20,5.6,1,4,0,1,11,1,4,1,1,4
"589",2069,20,5.7,1,2,0,1,13,0,4,1,1,1
"590",9156,20,6,1,3,0,1,12,1,5,1,1,0
"591",494,20,6,1,1,0,1,11,0,8,1,1,3
"592",10189,20,6,1,3,0,1,11,1,4,1,1,1
"593",5901,20,6.2,1,4,0,1,14,1,4,1,1,2
"594",3950,20,6.3,1,5,0,1,10,0,8,1,1,4
"595",8794,20,6.3,1,1,0,1,10,1,1,1,1,7
"596",2795,20,6.7,1,3,0,1,12,0,2,1,1,3
"597",4028,20,6.9,1,4,0,1,11,0,5,1,1,1
"598",6048,20,7.1,1,4,0,1,14,1,6,1,1,3
"599",3140,20,7.1,1,3,0,1,11,0,6,1,1,0
"600",2603,20,7.1,1,5,0,1,11,0,7,1,1,2
"601",3656,20,7.2,1,3,0,1,11,0,5,1,1,3
"602",2744,20,7.2,1,2,0,1,15,0,1,1,1,0
"603",780,20,7.4,1,1,0,1,9,0,4,1,1,0
"604",10635,20,7.7,1,3,0,1,15,1,8,1,1,2
"605",6056,20,7.9,1,2,0,1,9,1,6,1,1,4
"606",9544,20,8,1,5,0,1,14,1,4,1,1,8
"607",46,20,8,1,4,0,1,11,0,4,1,1,1
"608",1751,20,8,1,4,0,1,15,0,5,1,1,0
"609",5456,20,8.4,1,3,0,1,9,1,3,1,1,3
"610",860,20,8.7,1,3,0,1,11,0,3,1,1,10
"611",417,20,9,1,4,0,1,10,0,7,1,1,1
"612",9856,20,9.3,1,4,0,1,14,1,5,1,1,4
"613",7536,20,9.7,1,4,0,1,15,1,8,1,1,8
"614",5351,20,10,1,2,0,1,12,0,3,1,1,1
"615",10698,20,10.2,1,3,0,1,13,1,5,1,1,10
"616",5692,20,10.2,1,3,0,1,11,1,3,1,1,2
"617",5112,20,10.9,1,4,0,1,10,0,6,1,1,3
"618",1108,20,10.9,1,4,0,1,14,0,2,1,1,0
"619",1461,20,11,1,3,0,1,15,0,5,1,1,2
"620",2120,20,11.1,1,3,0,1,15,0,4,1,1,1
"621",7386,20,11.5,1,3,0,1,12,1,7,1,1,6
"622",2906,20,11.8,1,2,0,1,12,0,2,1,1,9
"623",6312,20,11.9,1,1,0,1,12,1,6,1,1,5
"624",920,20,12.1,1,2,0,1,12,0,3,1,1,6
"625",468,20,12.7,1,2,0,1,11,0,6,1,1,1
"626",7124,20,12.9,1,1,0,1,12,1,1,1,1,0
"627",9771,20,13.1,1,5,0,1,9,1,4,1,1,1
"628",8405,20,13.4,1,5,0,1,10,1,4,1,1,2
"629",1975,20,13.4,1,4,0,1,13,0,7,1,1,3
"630",416,20,14,1,2,0,1,15,0,4,1,1,4
"631",7764,20,14.5,1,5,0,1,14,1,7,1,1,3
"632",1161,20,14.6,1,2,0,1,15,0,3,1,1,4
"633",3998,20,14.9,1,4,0,1,9,0,5,1,1,4
"634",4393,20,15,1,3,0,1,10,0,4,1,1,3
"635",10153,20,15.2,1,1,0,1,10,1,2,1,1,0
"636",10370,20,15.3,1,4,0,1,11,1,6,1,1,0
"637",4065,20,15.4,1,5,0,1,15,0,2,1,1,3
"638",9105,20,15.6,1,4,0,1,12,1,3,1,1,1
"639",6349,20,15.8,1,4,0,1,14,1,6,1,1,4
"640",4136,20,15.8,1,1,0,1,15,0,1,1,1,8
"641",4826,20,15.9,1,1,0,1,10,0,2,1,1,2
"642",6907,20,16,1,1,0,1,14,1,8,1,1,2
"643",8988,20,16.3,1,2,0,1,13,1,2,1,1,9
"644",5278,20,16.4,1,5,0,1,15,0,1,1,1,3
"645",8365,20,16.4,1,5,0,1,10,1,1,1,1,2
"646",7791,20,17,1,2,0,1,14,1,8,1,1,1
"647",5954,20,17,1,4,0,1,9,1,5,1,1,9
"648",4298,20,17.5,1,3,0,1,10,0,2,1,1,3
"649",9894,20,17.6,1,4,0,1,14,1,1,1,1,6
"650",49,20,18,1,2,0,1,10,0,3,1,1,3
"651",7006,20,18.1,1,1,0,1,12,1,8,1,1,5
"652",3308,20,18.7,1,5,0,1,10,0,7,1,1,10
"653",9606,20,18.8,1,5,0,1,12,1,6,1,1,3
"654",3166,20,18.9,1,3,0,1,9,0,1,1,1,3
"655",5209,20,19.2,1,3,0,1,11,0,1,1,1,4
"656",6636,20,19.2,1,4,0,1,9,1,7,1,1,3
"657",7620,20,19.3,1,3,0,1,13,1,1,1,1,9
"658",7183,20,19.6,1,1,0,1,12,1,5,1,1,1
"659",6965,20,19.6,1,1,0,1,14,1,7,1,1,4
"660",1917,20,19.8,1,1,0,1,15,0,5,1,1,2
"661",5226,20,20.1,1,1,0,1,11,0,5,1,1,4
"662",3784,20,20.2,1,4,0,1,10,0,4,1,1,5
"663",7420,20,20.6,1,5,0,1,15,1,8,1,1,3
"664",5428,20,20.6,1,2,0,1,13,1,7,1,1,2
"665",6404,20,21.3,1,2,0,1,14,1,2,1,1,8
"666",5262,20,21.5,1,4,0,1,9,0,6,1,1,0
"667",2051,20,21.8,1,1,0,1,9,0,8,1,1,3
"668",5041,20,22,1,1,0,1,15,0,8,1,1,4
"669",7172,20,22.8,1,1,0,1,12,1,4,1,1,10
"670",3486,20,23.7,1,4,0,1,12,0,5,1,1,2
"671",6499,20,23.7,1,1,0,1,9,1,7,1,1,3
"672",2415,20,24.1,1,5,0,1,10,0,1,1,1,0
"673",10298,20,24.2,1,5,0,1,11,1,1,1,1,10
"674",8079,20,24.4,1,2,0,1,12,1,4,1,1,4
"675",7126,20,24.6,1,4,0,1,12,1,5,1,1,9
"676",601,20,24.7,1,2,0,1,12,0,1,1,1,4
"677",6628,20,24.8,1,4,0,1,9,1,7,1,1,3
"678",1101,20,25.1,1,4,0,1,15,0,7,1,1,1
"679",3367,20,25.7,1,1,0,1,12,0,1,1,1,0
"680",7474,20,25.7,1,5,0,1,14,1,5,1,1,1
"681",5426,20,25.8,1,3,0,1,13,1,2,1,1,2
"682",3576,20,26.2,1,4,0,1,15,0,4,1,1,9
"683",10414,20,26.3,1,5,0,1,12,1,1,1,1,0
"684",7649,20,26.5,1,5,0,1,11,1,2,1,1,3
"685",9374,20,26.7,1,2,0,1,13,1,8,1,1,10
"686",6544,20,27.2,1,2,0,1,15,1,5,1,1,7
"687",6656,20,27.5,1,3,0,1,12,1,1,1,1,0
"688",5516,20,27.5,1,3,0,1,15,1,3,1,1,4
"689",5554,20,27.6,1,5,0,1,9,1,4,1,1,7
"690",6658,20,27.6,1,2,0,1,10,1,3,1,1,6
"691",1578,20,27.8,1,3,0,1,10,0,3,1,1,4
"692",6956,20,27.9,1,5,0,1,12,1,2,1,1,8
"693",8668,20,28.6,1,4,0,1,11,1,4,1,1,7
"694",3724,20,28.7,1,1,0,1,12,0,4,1,1,4
"695",6057,20,28.7,1,5,0,1,15,1,4,1,1,0
"696",9011,20,28.8,1,4,0,1,9,1,2,1,1,4
"697",351,20,28.9,1,1,0,1,11,0,7,1,1,3
"698",10436,20,29,1,2,0,1,12,1,3,1,1,8
"699",2094,20,29,1,2,0,1,12,0,8,1,1,7
"700",9358,20,29.4,1,3,0,1,12,1,5,1,1,1
"701",6144,20,29.6,1,3,0,1,11,1,3,1,1,8
"702",5856,21,0.3,1,1,0,1,13,1,1,1,1,5
"703",8044,21,1.5,1,4,0,1,11,1,8,1,1,0
"704",716,21,1.5,1,2,0,1,11,0,4,1,1,9
"705",1378,21,1.7,1,2,0,1,12,0,6,1,1,4
"706",6234,21,2.7,1,5,0,1,10,1,3,1,1,7
"707",9758,21,2.8,1,3,0,1,12,1,5,1,1,5
"708",524,21,2.9,1,3,0,1,15,0,3,1,1,8
"709",7733,21,3,1,3,0,1,15,1,4,1,1,2
"710",1010,21,3.8,1,1,0,1,10,0,7,1,1,4
"711",10820,21,4,1,3,0,1,15,1,1,1,1,8
"712",3336,21,4.2,1,5,0,1,9,0,4,1,1,2
"713",3294,21,4.7,1,2,0,1,15,0,6,1,1,3
"714",4451,21,5.8,1,1,0,1,11,0,6,1,1,2
"715",8370,21,6,1,5,0,1,15,1,5,1,1,3
"716",8467,21,6.1,1,5,0,1,10,1,4,1,1,3
"717",8553,21,6.5,1,4,0,1,10,1,5,1,1,1
"718",3642,21,6.8,1,1,0,1,9,0,3,1,1,3
"719",1604,21,6.9,1,5,0,1,15,0,4,1,1,3
"720",7549,21,7.1,1,4,0,1,11,1,3,1,1,1
"721",2312,21,7.7,1,1,0,1,10,0,2,1,1,6
"722",1418,21,8.1,1,5,0,1,9,0,6,1,1,1
"723",3354,21,8.4,1,1,0,1,14,0,7,1,1,10
"724",3862,21,8.4,1,5,0,1,9,0,4,1,1,5
"725",4989,21,8.9,1,1,0,1,10,0,7,1,1,1
"726",2426,21,8.9,1,5,0,1,13,0,8,1,1,9
"727",10198,21,9,1,3,0,1,13,1,5,1,1,4
"728",4581,21,9.5,1,1,0,1,15,0,1,1,1,2
"729",1877,21,9.7,1,4,0,1,12,0,4,1,1,4
"730",221,21,9.7,1,5,0,1,11,0,6,1,1,4
"731",582,21,9.9,1,3,0,1,15,0,7,1,1,5
"732",10040,21,10,1,4,0,1,13,1,3,1,1,4
"733",764,21,10.3,1,4,0,1,15,0,8,1,1,5
"734",3546,21,10.4,1,2,0,1,15,0,5,1,1,7
"735",4402,21,11.1,1,2,0,1,14,0,1,1,1,7
"736",2916,21,11.5,1,3,0,1,11,0,8,1,1,8
"737",63,21,11.7,1,1,0,1,14,0,7,1,1,1
"738",5636,21,11.8,1,5,0,1,13,1,2,1,1,6
"739",6453,21,12,1,4,0,1,13,1,4,1,1,3
"740",1058,21,12,1,5,0,1,12,0,1,1,1,10
"741",630,21,12.4,1,2,0,1,10,0,8,1,1,5
"742",3852,21,12.8,1,2,0,1,11,0,8,1,1,7
"743",10480,21,13.1,1,4,0,1,14,1,5,1,1,0
"744",6261,21,13.2,1,1,0,1,12,1,6,1,1,1
"745",3315,21,13.2,1,4,0,1,11,0,4,1,1,3
"746",903,21,13.2,1,5,0,1,14,0,5,1,1,0
"747",10848,21,13.2,1,5,0,1,13,1,8,1,1,1
"748",3234,21,13.2,1,3,0,1,11,0,5,1,1,7
"749",6019,21,13.4,1,2,0,1,12,1,3,1,1,4
"750",9852,21,14.1,1,2,0,1,10,1,1,1,1,1
"751",3859,21,14.1,1,5,0,1,15,0,7,1,1,2
"752",10529,21,14.2,1,2,0,1,12,1,2,1,1,0
"753",6244,21,14.3,1,5,0,1,9,1,7,1,1,8
"754",10464,21,14.6,1,2,0,1,9,1,8,1,1,0
"755",5025,21,14.9,1,5,0,1,9,0,2,1,1,1
"756",3960,21,15,1,5,0,1,10,0,8,1,1,1
"757",5948,21,15,1,1,0,1,13,1,3,1,1,5
"758",1938,21,15.4,1,4,0,1,12,0,3,1,1,0
"759",6897,21,16.1,1,5,0,1,9,1,5,1,1,1
"760",3266,21,16.2,1,5,0,1,13,0,3,1,1,3
"761",881,21,16.2,1,1,0,1,11,0,4,1,1,3
"762",3982,21,16.4,1,3,0,1,14,0,5,1,1,3
"763",9888,21,16.9,1,3,0,1,13,1,1,1,1,4
"764",9984,21,18,1,3,0,1,14,1,3,1,1,3
"765",1278,21,18,1,2,0,1,10,0,1,1,1,9
"766",7493,21,18.1,1,5,0,1,10,1,7,1,1,4
"767",4721,21,18.6,1,5,0,1,12,0,4,1,1,1
"768",10428,21,18.8,1,2,0,1,10,1,7,1,1,6
"769",1556,21,19.8,1,2,0,1,14,0,8,1,1,3
"770",948,21,20.5,1,2,0,1,12,0,8,1,1,10
"771",8406,21,20.7,1,2,0,1,12,1,6,1,1,10
"772",3715,21,20.8,1,1,0,1,14,0,3,1,1,3
"773",5478,21,21.1,1,5,0,1,12,1,8,1,1,1
"774",3100,21,21.2,1,1,0,1,12,0,3,1,1,6
"775",2032,21,21.7,1,2,0,1,15,0,5,1,1,1
"776",10358,21,22,1,3,0,1,13,1,8,1,1,0
"777",414,21,22.2,1,5,0,1,12,0,2,1,1,6
"778",7125,21,22.2,1,5,0,1,12,1,6,1,1,0
"779",7319,21,22.3,1,3,0,1,10,1,6,1,1,0
"780",4009,21,22.7,1,4,0,1,9,0,3,1,1,1
"781",9678,21,22.8,1,5,0,1,15,1,4,1,1,9
"782",10743,21,23.4,1,3,0,1,14,1,1,1,1,4
"783",9886,21,23.4,1,2,0,1,14,1,3,1,1,10
"784",6566,21,23.6,1,5,0,1,9,1,4,1,1,7
"785",2658,21,23.7,1,3,0,1,13,0,2,1,1,5
"786",10420,21,24,1,3,0,1,11,1,1,1,1,2
"787",1546,21,24.1,1,5,0,1,10,0,4,1,1,5
"788",1525,21,24.2,1,1,0,1,12,0,4,1,1,3
"789",3264,21,24.5,1,1,0,1,15,0,1,1,1,10
"790",3845,21,24.8,1,5,0,1,9,0,1,1,1,2
"791",4462,21,24.9,1,4,0,1,14,0,6,1,1,2
"792",10226,21,24.9,1,4,0,1,10,1,4,1,1,8
"793",6760,21,25.7,1,3,0,1,9,1,7,1,1,9
"794",8400,21,25.8,1,3,0,1,12,1,2,1,1,4
"795",4164,21,26,1,1,0,1,9,0,1,1,1,6
"796",10641,21,26.2,1,2,0,1,14,1,6,1,1,1
"797",8733,21,26.6,1,4,0,1,11,1,7,1,1,3
"798",6274,21,26.7,1,2,0,1,11,1,8,1,1,2
"799",6556,21,26.8,1,4,0,1,12,1,6,1,1,2
"800",8776,21,27,1,1,0,1,14,1,3,1,1,2
"801",1639,21,27.2,1,2,0,1,14,0,3,1,1,1
"802",8088,21,27.3,1,2,0,1,12,1,2,1,1,6
"803",968,21,27.5,1,1,0,1,13,0,7,1,1,9
"804",3365,21,27.7,1,3,0,1,14,0,5,1,1,4
"805",9562,21,28.7,1,2,0,1,12,1,5,1,1,4
"806",7228,21,28.8,1,5,0,1,14,1,1,1,1,3
"807",2396,21,29.2,1,2,0,1,12,0,1,1,1,4
"808",9988,21,29.2,1,1,0,1,12,1,6,1,1,5
"809",4852,21,29.8,1,1,0,1,14,0,5,1,1,9
"810",1949,21,29.8,1,5,0,1,13,0,3,1,1,2
"811",2330,21,30,1,3,0,1,9,0,3,1,1,6
"812",9857,22,0.2,1,5,0,1,15,1,8,1,1,1
"813",6708,22,0.9,1,5,0,1,10,1,2,1,1,5
"814",2778,22,1,1,4,0,1,15,0,5,1,1,7
"815",35,22,1.3,1,1,0,1,12,0,8,1,1,0
"816",2811,22,1.5,1,2,0,1,12,0,5,1,1,2
"817",10258,22,1.9,1,2,0,1,14,1,8,1,1,4
"818",10061,22,2.8,1,3,0,1,12,1,8,1,1,1
"819",8361,22,3.3,1,4,0,1,14,1,2,1,1,4
"820",1649,22,3.7,1,5,0,1,12,0,3,1,1,0
"821",1972,22,3.7,1,2,0,1,12,0,7,1,1,4
"822",9884,22,3.9,1,5,0,1,11,1,6,1,1,1
"823",2715,22,4,1,2,0,1,12,0,7,1,1,1
"824",7312,22,4.4,1,4,0,1,12,1,6,1,1,10
"825",9635,22,4.7,1,4,0,1,12,1,4,1,1,1
"826",7634,22,4.7,1,2,0,1,15,1,6,1,1,2
"827",6722,22,4.7,1,4,0,1,12,1,5,1,1,7
"828",2021,22,4.9,1,3,0,1,14,0,2,1,1,3
"829",9031,22,4.9,1,3,0,1,10,1,4,1,1,0
"830",8235,22,5.1,1,3,0,1,13,1,2,1,1,2
"831",8340,22,5.4,1,5,0,1,11,1,6,1,1,2
"832",4649,22,5.4,1,1,0,1,12,0,8,1,1,3
"833",752,22,5.4,1,2,0,1,15,0,7,1,1,2
"834",8666,22,5.4,1,5,0,1,14,1,7,1,1,6
"835",3089,22,6.4,1,5,0,1,13,0,3,1,1,1
"836",1153,22,7.2,1,4,0,1,12,0,3,1,1,0
"837",6408,22,7.6,1,3,0,1,9,1,8,1,1,8
"838",4342,22,7.7,1,2,0,1,12,0,5,1,1,3
"839",6006,22,8.6,1,1,0,1,15,1,5,1,1,6
"840",10408,22,8.7,1,2,0,1,11,1,5,1,1,9
"841",6818,22,8.7,1,5,0,1,9,1,5,1,1,2
"842",6366,22,8.8,1,2,0,1,12,1,2,1,1,8
"843",5439,22,8.8,1,1,0,1,10,1,3,1,1,1
"844",6323,22,9.7,1,3,0,1,12,1,1,1,1,0
"845",3372,22,10.1,1,5,0,1,12,0,5,1,1,0
"846",5620,22,10.5,1,5,0,1,12,1,4,1,1,3
"847",4029,22,10.6,1,5,0,1,14,0,4,1,1,1
"848",8716,22,10.9,1,4,0,1,12,1,3,1,1,2
"849",1315,22,10.9,1,2,0,1,14,0,2,1,1,0
"850",6428,22,10.9,1,1,0,1,12,1,2,1,1,7
"851",1392,22,11.1,1,2,0,1,15,0,1,1,1,5
"852",66,22,11.6,1,5,0,1,15,0,6,1,1,9
"853",2104,22,11.7,1,3,0,1,14,0,4,1,1,1
"854",3430,22,12,1,4,0,1,12,0,8,1,1,7
"855",8039,22,12.3,1,5,0,1,12,1,1,1,1,1
"856",10481,22,12.7,1,5,0,1,10,1,5,1,1,1
"857",8670,22,13,1,2,0,1,14,1,5,1,1,1
"858",4312,22,13.7,1,2,0,1,11,0,2,1,1,6
"859",680,22,13.9,1,3,0,1,11,0,4,1,1,6
"860",294,22,14.1,1,3,0,1,9,0,2,1,1,0
"861",4303,22,14.4,1,1,0,1,11,0,4,1,1,4
"862",6979,22,14.5,1,1,0,1,10,1,3,1,1,0
"863",2472,22,15.3,1,2,0,1,13,0,4,1,1,5
"864",1009,22,15.4,1,5,0,1,12,0,5,1,1,0
"865",9616,22,15.5,1,3,0,1,11,1,8,1,1,7
"866",7194,22,15.9,1,4,0,1,15,1,3,1,1,6
"867",5364,22,15.9,1,5,0,1,12,0,7,1,1,2
"868",7890,22,16.6,1,5,0,1,11,1,6,1,1,10
"869",8720,22,16.8,1,5,0,1,15,1,1,1,1,1
"870",9188,22,16.8,1,5,0,1,12,1,2,1,1,9
"871",4060,22,17.2,1,1,0,1,9,0,3,1,1,4
"872",3709,22,17.3,1,2,0,1,10,0,6,1,1,0
